start,end,throughput_mbps,retransmissions
0.0,1.000784,47.148953358307175,0
1.000784,2.000355,19.931494105278237,176
2.000355,3.000711,29.349680718803125,703
3.000711,4.001076,0.0,110
4.001076,5.000904,31.46269218099799,6
5.000904,6.001012,0.0,2
6.001012,7.000923,0.0,0
7.000923,8.000686,28.318263090448358,0
8.000686,9.000973,0.0,0
9.000973,10.001051,0.0,0
10.001051,11.000831,29.3665886713525,0
11.000831,12.001004,0.0,2
12.001004,13.001056,0.0,2
13.001056,14.000889,28.316281164828293,0
14.000889,15.000636,0.0,0
15.000636,16.000815,0.0,0
16.000815,17.000372,28.324099058117387,0
17.000372,18.001042,0.0,0
18.001042,19.000988,0.0,0
19.000988,20.000867,29.36368092989538,2
