start,end,throughput_mbps,retransmissions
0.0,1.001135,89.02791406129627,31
1.001135,2.001037,40.898471642709055,61
2.001037,3.000819,40.9033798809319,44
3.000819,4.000879,63.959300854964006,45
4.000879,5.000979,40.89037428403946,46
5.000979,6.00104,40.89196815233445,46
6.00104,7.001064,60.81595078491643,26
7.001064,8.000989,41.9461852358381,67
8.000989,9.001001,39.8454082557762,23
9.001001,10.000936,62.918651516065836,39
10.000936,11.000704,40.90395295125903,44
11.000704,12.000311,41.9595289797308,26
12.000311,13.001015,39.81785423717251,28
13.001015,14.000741,40.90567225859146,35
14.000741,15.001099,60.7956440411816,27
15.001099,16.001106,40.89417637702295,38
16.001106,17.000825,40.9059576044304,27
17.000825,18.000905,61.861035770806055,50
18.000905,19.001028,41.93788063472568,54
19.001028,20.001486,42.9719347640472,49
