start,end,throughput_mbps,retransmissions
0.0,1.011186,6.221858270459112,0
1.011186,2.003262,3.17085391072641,0
2.003262,3.004077,0.0,0
3.004077,4.023521,2.057152745064967,0
4.023521,5.011843,0.0,0
5.011843,6.003308,0.0,0
6.003308,7.025996,3.0759409556395676,0
7.025996,8.016563,0.0,0
8.016563,9.008945,0.0,0
9.008945,10.016714,0.0,0
10.016714,11.032937,0.0,0
11.032937,12.046812,0.0,0
12.046812,13.019795,2.1553840038941563,0
13.019795,14.002816,0.0,0
14.002816,15.00832,0.0,0
15.00832,16.096883,0.0,0
16.096883,17.020907,0.0,0
17.020907,18.017434,0.0,0
18.017434,19.002181,0.0,0
19.002181,20.022768,0.0,0
