start,end,throughput_mbps,retransmissions
0.0,1.001315,33.510365946757474,0
1.001315,2.000428,35.68323419798876,55
2.000428,3.000837,0.0,660
3.000837,4.000421,33.56839580867653,285
4.000421,5.000722,0.0,0
5.000722,6.000993,29.35217465505994,0
6.000993,7.000437,0.0,0
7.000437,8.000841,0.0,0
8.000841,9.00104,29.354287661995425,0
9.00104,10.000749,0.0,0
10.000749,11.001027,0.0,0
11.001027,12.000433,29.3775788661616,0
12.000433,13.000843,0.0,0
13.000843,14.00096,0.0,0
14.00096,15.000451,28.32597058940324,0
15.000451,16.000909,0.0,0
16.000909,17.000975,0.0,0
17.000975,18.000526,29.3733166717372,0
18.000526,19.00093,0.0,0
19.00093,20.001564,0.0,0
