start,end,throughput_mbps,retransmissions
0.0,1.000959,29.331997478259968,0
1.000959,2.001056,9.436268338852425,0
2.001056,3.00096,9.438090274523272,0
3.00096,4.001027,10.48505754706127,2
4.001027,5.001032,9.43713675023657,4
5.001032,6.000931,9.438136971221759,4
6.000931,7.000953,9.436975879589829,0
7.000953,8.001376,9.433194187509384,0
8.001376,9.000946,9.44124362058776,0
9.000946,10.001037,9.436325703067846,2
10.001037,11.000921,9.438278751980981,0
11.000921,12.000944,9.436966879995365,0
12.000944,13.000961,9.43702312774238,1
13.000961,14.001052,9.436325703067846,0
14.001052,15.000942,9.438221926641384,0
15.000942,16.000951,9.437099625754364,0
16.000951,17.000918,9.4374956352905,0
17.000918,18.000948,9.436900508516295,0
18.000948,19.001034,9.43637294471012,0
19.001034,20.001415,9.433589869338226,0
