start,end,throughput_mbps,retransmissions
0.0,1.0006,1.047947252236306,1
1.0006,2.001369,2.095540489282565,0
2.001369,3.000643,1.0493378030572675,2
3.000643,4.000591,2.0972610056655965,2
4.000591,5.000883,1.0482699643451354,3
5.000883,6.000601,1.0488717709043114,2
6.000601,7.000625,1.0485508756020074,2
7.000625,8.00063,0.0,4
8.00063,9.000606,0.0,4
9.000606,10.000662,1.0485172532914822,1
10.000662,11.000739,1.048495256218014,0
11.000739,12.000581,1.0487417136847363,2
12.000581,13.001027,1.048108583449997,2
13.001027,14.000629,1.0489934786482413,2
14.000629,15.000915,2.096552421469318,0
15.000915,16.000596,2.097821213481817,2
16.000596,17.000604,2.0971352501337814,2
17.000604,18.000621,1.0485581253047087,0
18.000621,19.000612,2.097170875169882,0
19.000612,20.000972,1.0481986358556408,2
