start,end,throughput_mbps,retransmissions
0.0,1.001009,33.52061012584577,0
1.001009,2.000851,35.65721826528104,59
2.000851,3.00103,0.0,660
3.00103,4.000857,33.5602370041071,279
4.000857,5.001031,0.0,4
5.001031,6.000802,30.41566922004267,2
6.000802,7.001012,0.0,0
7.001012,8.000781,0.0,0
8.000781,9.000962,29.354815961264947,0
9.000962,10.001073,0.0,0
10.001073,11.000795,0.0,0
11.000795,12.000804,29.35986550234691,0
12.000804,13.000774,0.0,0
13.000774,14.000761,0.0,0
14.000761,15.001064,28.302975348982677,0
15.001064,16.000821,0.0,0
16.000821,17.000906,0.0,0
17.000906,18.000898,29.36036250187297,0
18.000898,19.000792,0.0,0
19.000792,20.001399,0.0,0
