start,end,throughput_mbps,retransmissions
0.0,1.001064,30.376385260293947,17
1.001064,2.000596,7.343468858503638,8
2.000596,3.000436,7.3412064378852415,2
3.000436,4.000812,0.0,4
4.000812,5.000414,7.34295435053769,2
5.000414,6.000458,0.0,0
6.000458,7.001041,7.3357548687926215,3
7.001041,8.000398,0.0,2
8.000398,9.000487,0.0,0
9.000487,10.000447,7.340325574241418,2
10.000447,11.000463,0.0,2
11.000463,12.000442,0.0,0
12.000442,13.000706,0.0,2
13.000706,14.000431,7.34205118030655,0
14.000431,15.000595,0.0,2
15.000595,16.000424,0.0,0
16.000424,17.000446,7.339870128569866,2
17.000446,18.000637,0.0,0
18.000637,19.00053,0.0,4
19.00053,20.00099,0.0,2
