start,end,throughput_mbps,retransmissions
0.0,1.000969,55.52072551242512,34
1.000969,2.000965,0.0,4
2.000965,3.000975,10.485655001051414,6
3.000975,4.001065,0.0,4
4.001065,5.000954,0.0,4
5.000954,6.000957,11.534301625102445,4
6.000957,7.000969,0.0,0
7.000969,8.000971,10.485738750043064,4
8.000971,9.000971,0.0,0
9.000971,10.001029,11.533666413872771,6
10.001029,11.000972,0.0,6
11.000972,12.000955,10.48593812802592,4
12.000955,13.002251,0.0,4
13.002251,14.00098,0.0,4
14.00098,15.001005,0.0,4
15.001005,16.000977,11.534659134052337,2
16.000977,17.001529,0.0,3
17.001529,18.000947,10.491866053599557,2
18.000947,19.00098,0.0,4
19.00098,20.001427,10.48107459453946,4
