start,end,throughput_mbps,retransmissions
0.0,1.00096,77.52020519149123,279
1.00096,2.001019,57.6682770758018,5
2.001019,3.000699,36.7119084472068,0
3.000699,4.000839,54.51832206782203,0
4.000839,5.000729,36.704196381383156,0
5.000729,6.000978,54.51237688058763,0
6.000978,7.000954,54.527261781461824,0
7.000954,8.001055,36.69645474912018,0
8.001055,9.001017,54.528025578853565,0
9.001017,10.000861,55.583198164918755,0
10.000861,11.001051,35.64481078704327,4
11.001051,12.001051,55.574528,0
12.001051,13.00089,35.65732454918333,0
13.00089,14.000994,55.56875160045962,0
14.000994,15.000747,54.539423327440076,0
15.000747,16.001085,36.68776106532333,1
16.001085,17.001018,54.5296052447514,0
17.001018,18.000889,36.70489436065891,0
18.000889,19.000838,54.528734141949265,0
19.000838,20.001057,54.51401411424734,0
