start,end,throughput_mbps,retransmissions
0.0,1.002571,5.229435191424673,0
1.002571,2.00323,2.0957709101229716,0
2.00323,3.022873,2.056751338144606,0
3.022873,4.042987,0.0,0
4.042987,5.006066,0.0,0
5.006066,6.001093,2.1076332481877835,0
6.001093,7.000654,0.0,0
7.000654,8.013605,2.0703390055317903,0
8.013605,9.007291,0.0,0
9.007291,10.005244,2.1014536805500468,0
10.005244,11.017486,0.0,0
11.017486,12.001121,0.0,0
12.001121,13.005425,2.088164432950535,0
13.005425,14.000669,11.589455145211382,0
14.000669,15.003874,24.040200557564958,0
15.003874,16.0896,0.0,0
16.0896,17.003667,12.61869903865378,0
17.003667,18.098137,0.0,0
18.098137,19.022371,0.0,0
19.022371,20.019931,0.0,0
