start,end,throughput_mbps,retransmissions
0.0,1.000871,16.762616715145963,7
1.000871,2.000876,6.291424500157713,9
2.000876,3.000906,5.242722504731274,2
3.000906,4.001313,0.0,0
4.001313,5.001272,0.0,3
5.001272,6.000874,6.29396087188945,2
6.000874,7.00086,0.0,0
7.00086,8.001427,0.0,0
8.001427,9.000914,5.245571068064143,0
9.000914,10.000886,0.0,3
10.000886,11.000964,6.29096553823781,3
11.000964,12.001264,0.0,2
12.001264,13.001049,0.0,0
13.001049,14.000918,0.0,2
14.000918,15.000886,5.243047817871464,2
15.000886,16.000911,0.0,2
16.000911,17.001284,0.0,0
17.001284,18.001001,0.0,4
18.001001,19.000895,6.292122820667692,4
19.000895,20.00186,0.0,0
