start,end,throughput_mbps,retransmissions
0.0,1.001876,5.233062792048637,0
1.001876,2.002518,2.0958066136600304,0
2.002518,3.007426,0.0,0
3.007426,4.000109,2.112609981149911,0
4.000109,5.011804,0.0,0
5.011804,6.001078,0.0,0
6.001078,7.034258,2.029803135225319,0
7.034258,8.010067,0.0,0
8.010067,9.010856,0.0,0
9.010856,10.012908,2.0928575619699727,0
10.012908,11.04788,0.0,0
11.04788,12.024235,0.0,0
12.024235,13.005201,0.0,0
13.005201,14.008767,0.0,0
14.008767,15.013315,2.0876574308599545,0
15.013315,16.005558,0.0,0
16.005558,17.051138,0.0,0
17.051138,18.006534,0.0,0
18.006534,19.002783,0.0,0
19.002783,20.004602,0.0,0
