start,end,throughput_mbps,retransmissions
0.0,1.001044,84.8460737329834,17
1.001044,2.000818,39.854896036003616,17
2.000818,3.000831,58.71949300991415,43
3.000831,4.000726,39.85007318954277,17
4.000726,5.00106,61.845326150226484,39
5.00106,6.001007,38.79936792144025,33
6.001007,7.001094,41.9393903176055,40
7.001094,8.001025,58.7243092797662,46
8.001025,9.001019,41.94329250152008,25
9.001019,10.001028,39.8455317531851,37
10.001028,11.00107,39.84421607015697,33
11.00107,12.000964,39.85011119756205,42
12.000964,13.001041,60.81272486064482,29
13.001041,14.00109,40.89246047316283,34
14.00109,15.001117,42.990457781203915,35
15.001117,16.001029,59.7740907126429,45
16.001029,17.000973,41.94539013167404,51
17.000973,18.000975,38.79723337515934,38
18.000975,19.000937,61.86833671446847,29
19.000937,20.001231,39.8341779424069,44
