start,end,throughput_mbps,retransmissions
0.0,1.001757,23.02821084129645,0
1.001757,2.000447,8.39961141437251,167
2.000447,3.000895,8.384851682786952,2
3.000895,4.000902,10.485686250518706,2
4.000902,5.001028,16.77510226633936,0
5.001028,6.001495,8.38469282816125,6
6.001495,7.000693,8.395340899654201,0
7.000693,8.000291,0.0,0
8.000291,9.000236,8.389069525390859,2
9.000236,10.000993,7.334479952783087,0
10.000993,11.000683,8.39120930641476,0
11.000683,12.000673,8.38869200084115,0
12.000673,13.001522,8.381492041509672,2
13.001522,14.000582,0.0,0
14.000582,15.000269,8.39123432199674,2
15.000269,16.001039,8.382153969427998,0
16.001039,17.001098,0.0,0
17.001098,18.000729,8.391704642699416,0
18.000729,19.000863,8.387484150585978,0
19.000863,20.001454,8.383652928643677,0
