start,end,throughput_mbps,retransmissions
0.0,1.000696,137.2679252340474,0
1.000696,2.000788,63.95725004168222,581
2.000788,3.00106,0.0,2173
3.00106,4.001356,102.73004025059244,10
4.001356,5.000933,44.05882950893026,0
5.000933,6.000736,45.097651937576636,4
6.000736,7.000916,44.03226592674096,4
7.000916,8.000938,44.039220771419195,0
8.000938,9.000878,0.0,3
9.000878,10.000733,44.046579551310565,2
10.000733,11.001002,0.0,0
11.001002,12.000693,0.0,2
12.000693,13.000698,45.08854225113028,4
13.000698,14.000977,0.0,0
14.000977,15.000726,0.0,0
15.000726,16.000733,0.0,4
16.000733,17.001369,44.01220105172695,2
17.001369,18.000789,0.0,0
18.000789,19.001079,0.0,2
19.001079,20.001241,0.0,0
