start,end,throughput_mbps,retransmissions
0.0,1.000706,62.87017633297874,5
1.000706,2.001003,45.075382849724924,0
2.001003,3.000681,45.103290551033304,0
3.000681,4.000898,46.127336171307604,8
4.000898,5.000948,45.08651598748508,7
5.000948,6.00106,17.823794723808245,2
6.00106,7.001065,26.214268750657137,2
7.001065,8.000484,17.836155271330888,0
8.000484,9.000412,18.87572709785832,4
9.000412,10.000975,9.4318736148821,0
10.000975,11.001012,8.38829801145559,4
11.001012,12.001067,17.824812428832807,2
12.001067,13.000302,9.444409214974534,2
13.000302,14.000373,8.388012042342039,2
14.000373,15.001071,0.0,2
15.001071,16.00074,9.440308596693363,0
16.00074,17.000376,17.83228305027843,0
17.000376,18.000839,8.384725797494236,0
18.000839,19.000739,17.82757505333492,2
19.000739,20.001467,17.81282406580045,0
