start,end,throughput_mbps,retransmissions
0.0,1.000934,47.141889249931204,5
1.000934,2.000909,40.89548533800725,8
2.000909,3.000951,13.630916024001067,6
3.000951,4.000932,13.631747192428254,0
4.000932,5.001032,13.630124761346487,4
5.001032,6.001031,13.631501812513996,0
6.001031,7.0012,12.5807853594847,2
7.0012,8.000966,0.0,2
8.000966,9.001348,13.626283487845532,4
9.001348,10.001977,0.0,0
10.001977,11.000964,0.0,0
11.000964,12.00098,13.631270253478293,0
12.00098,13.000952,0.0,0
13.000952,14.000984,13.631052513912948,0
14.000984,15.000942,0.0,0
15.000942,16.001337,13.626104876654479,0
16.001337,17.000999,0.0,0
17.000999,18.001159,27.25861519763622,2
18.001159,19.001084,13.632510201647381,0
19.001084,20.001239,13.629375827327785,2
