start,end,throughput_mbps,retransmissions
0.0,1.001074,16.759217329788676,9
1.001074,2.001194,13.629851821413022,4
2.001194,3.001032,0.0,2
3.001032,4.001056,0.0,1
4.001056,5.001006,0.0,2
5.001006,6.000999,6.291499875305975,0
6.000999,7.001034,0.0,1
7.001034,8.001015,0.0,1
8.001015,9.001009,6.29149387522801,2
9.001009,10.001023,0.0,2
10.001023,11.001072,0.0,0
11.001072,12.001021,0.0,5
12.001021,13.000999,0.0,2
13.000999,14.001449,6.288626023532053,0
14.001449,15.00101,0.0,4
15.00101,16.00104,0.0,2
16.00104,17.001039,0.0,0
17.001039,18.001047,0.0,3
18.001047,19.001052,0.0,3
19.001052,20.001456,6.2889152764530305,2
