start,end,throughput_mbps,retransmissions
0.0,1.001023,23.04509561991285,0
1.001023,2.000559,8.392502307044765,2
2.000559,3.000918,11.530195986506538,1
3.000918,4.001075,9.43570260757659,0
4.001075,5.000837,8.390604975282807,3
5.000837,6.001051,17.82197844102792,0
6.001051,7.001014,9.4375333254301,2
7.001014,8.00039,8.39384576837284,0
8.00039,9.000686,8.38612573474224,0
9.000686,10.001043,9.43381582754475,0
10.001043,11.000417,8.393862789643265,0
11.000417,12.000822,9.433363921955719,0
12.000822,13.000823,8.38860000000763,0
13.000823,14.001018,9.435343858876093,2
14.001018,15.000391,8.393870799676765,0
15.000391,16.000822,9.43311887683061,2
16.000822,17.000382,8.39230062476039,0
17.000382,18.00081,9.433146977689516,0
18.00081,19.00094,16.7750342837482,0
19.00094,20.00073,9.43916610371634,0
