start,end,throughput_mbps,retransmissions
0.0,1.000651,136.22619648314065,0
1.000651,2.001068,0.0,1791
2.001068,3.000886,90.19394886169736,346
3.000886,4.001064,44.03235514479933,2
4.001064,5.000938,44.04574194931703,0
5.000938,6.000636,45.10238967647426,0
6.000636,7.000715,0.0,0
7.000715,8.000939,44.0303294591525,0
8.000939,9.001012,44.036979234390806,0
9.001012,10.000641,44.05653606330931,0
10.000641,11.000649,45.0884078778763,0
11.000649,12.000691,44.0383440775419,0
12.000691,13.001125,44.02108504320308,0
13.001125,14.001012,44.045169562516364,0
14.001012,15.000944,89.13502197476824,0
15.000944,16.0011,44.033320822212666,0
16.0011,17.001875,44.006088179764674,0
17.001875,18.000811,45.13679366192502,0
18.000811,19.000971,44.033147626950814,0
19.000971,20.001652,44.01021916278113,0
