start,end,throughput_mbps,retransmissions
0.0,1.000351,10.48208129105081,10
1.000351,2.000365,4.194245500815917,2
2.000365,3.001408,4.189934057684102,2
3.001408,4.000669,6.296108688236043,4
4.000669,5.000339,4.19568845683104,1
5.000339,6.000537,4.193473664411951,4
6.000537,7.000412,2.0974141577673455,4
7.000412,8.000599,6.290279470057425,0
8.000599,9.000746,4.193687590602968,4
9.000746,10.000384,4.1958227997736355,6
10.000384,11.000318,2.097290384130909,3
11.000318,12.000923,4.191768034226691,4
12.000923,13.000716,4.195172429770982,4
13.000716,14.000463,2.097682759293628,4
14.000463,15.000381,2.0973240141079077,2
15.000381,16.000369,6.291531375903044,0
16.000369,17.000632,6.289801934978895,3
17.000632,18.000358,4.19545356498374,2
18.000358,19.000396,4.194144506065197,2
19.000396,20.000962,4.191931342937438,6
