start,end,throughput_mbps,retransmissions
0.0,1.000993,34.5686808373319,15
1.000993,2.000972,18.874764008308585,7
2.000972,3.000994,9.436975879589829,6
3.000994,4.000778,0.0,5
4.000778,5.000745,0.0,6
5.000745,6.000648,0.0,0
6.000648,7.000643,0.0,6
7.000643,8.000699,9.436655279623341,0
8.000699,9.001223,0.0,0
9.001223,10.001038,0.0,2
10.001038,11.000626,0.0,0
11.000626,12.000902,0.0,2
12.000902,13.000702,0.0,0
13.000702,14.000695,9.437249812958964,0
14.000695,15.000835,0.0,2
15.000835,16.001113,0.0,2
16.001113,17.001083,0.0,0
17.001083,18.000667,9.441111321190274,2
18.000667,19.000678,0.0,0
19.000678,20.001549,0.0,0
