start,end,throughput_mbps,retransmissions
0.0,1.000459,23.058089356965027,0
1.000459,2.00063,8.38717424509484,173
2.00063,3.001064,9.433089652114946,8
3.001064,4.000458,16.78738916494226,1
4.000458,5.001211,8.382295753406254,2
5.001211,6.000999,8.390386877146364,0
6.000999,7.000946,8.38905252355465,0
7.000946,8.000615,8.39138541928299,0
8.000615,9.000943,8.385857901880255,1
9.000943,10.000479,8.392502307044765,0
10.000479,11.000546,8.388046037649017,0
11.000546,12.000872,8.38587389142167,1
12.000872,13.000745,8.389673635354336,0
13.000745,14.001077,8.385823924307203,4
14.001077,15.000478,8.393636011913284,0
15.000478,16.000841,8.38556410491044,0
16.000841,17.000533,0.0,0
17.000533,18.000805,8.386326620616407,0
18.000805,19.00051,8.391083230151775,0
19.00051,20.001372,8.381383227770804,0
