start,end,throughput_mbps,retransmissions
0.0,1.000746,134.11767464097986,110
1.000746,2.001003,45.07718247765567,2632
2.001003,3.000822,44.04816556836981,323
3.000822,4.001016,88.06330381276233,0
4.001016,5.00105,45.087236177043145,0
5.00105,6.000734,44.054114149731035,0
6.000734,7.001023,44.02746967628487,0
7.001023,8.001094,44.0370632222957,0
8.001094,9.000994,45.09327807608245,0
9.000994,10.001021,44.03900553196499,0
10.001021,11.001041,44.039310017663595,0
11.001041,12.000976,45.09170025318052,0
12.000976,13.001095,44.03495312327373,0
13.001095,14.000969,44.04574194931703,0
14.000969,15.000991,44.039220771419195,0
15.000991,16.001039,45.08660197905856,0
16.001039,17.001083,44.03825483521245,0
17.001083,18.000818,88.10373168718965,0
18.000818,19.000982,45.081373212981575,0
19.000982,20.001573,44.0141778753793,0
