start,end,throughput_mbps,retransmissions
0.0,1.000874,23.04852660792907,8
1.000874,2.000773,9.438136971221759,65
2.000773,3.000913,8.387434164280311,8
3.000913,4.000805,8.389514097861845,6
4.000805,5.00078,0.0,8
5.00078,6.000834,8.388155024461499,2
6.000834,7.00089,0.0,4
7.00089,8.000849,0.0,2
8.000849,9.000848,7.340039437507536,0
9.000848,10.000861,0.0,2
10.000861,11.000801,0.0,0
11.000801,12.001062,8.386419571068636,0
12.001062,13.000887,0.0,5
13.000887,14.000836,0.0,0
14.000836,15.000849,0.0,0
15.000849,16.000856,7.339980375363094,0
16.000856,17.001421,0.0,2
17.001421,18.000843,0.0,5
18.000843,19.000855,8.38850700121604,3
19.000855,20.001181,0.0,0
