start,end,throughput_mbps,retransmissions
0.0,1.000907,47.143163777511205,12
1.000907,2.001035,26.211044179648287,27
2.001035,3.000792,13.634801367675305,7
3.000792,4.000783,0.0,4
4.000783,5.000903,0.0,0
5.000903,6.000856,0.0,5
6.000856,7.000801,0.0,2
7.000801,8.001675,0.0,0
8.001675,9.000792,13.643535012309572,2
9.000792,10.000746,0.0,2
10.000746,11.00139,0.0,4
11.00139,12.000728,0.0,2
12.000728,13.000938,0.0,2
13.000938,14.001094,0.0,0
14.001094,15.000747,0.0,2
15.000747,16.000756,0.0,0
16.000756,17.000765,12.58279950100582,4
17.000765,18.000718,0.0,0
18.000718,19.000766,0.0,3
19.000766,20.001205,0.0,3
