start,end,throughput_mbps,retransmissions
0.0,1.000405,2.0963030937679377,4
1.000405,2.000357,2.0972526298283944,2
2.000357,3.000567,2.096711592506171,0
3.000567,4.000903,1.0482237433761863,4
4.000903,5.000412,1.0490911279396993,0
5.000412,6.000407,2.0971625000525718,0
6.000407,7.000364,2.0972421288732837,2
7.000364,8.000426,2.0970220080580484,2
8.000426,9.000568,2.0968542922680267,0
9.000568,10.000384,2.0975379460138885,2
10.000384,11.000392,2.0971352501337814,2
11.000392,12.000385,2.097166625101992,0
12.000385,13.000905,2.0960620667553918,0
13.000905,14.000383,2.0982473217771127,4
14.000383,15.000826,2.096223411347798,2
15.000826,16.000369,3.1471662197503347,0
16.000369,17.000417,2.0970512548399327,4
17.000417,18.001003,1.04796185990628,0
18.001003,19.000373,3.147711124410213,0
19.000373,20.000845,2.0961627168917447,2
