start,end,throughput_mbps,retransmissions
0.0,1.000973,84.8520960796649,0
1.000973,2.001064,40.890744713294,0
2.001064,3.001052,60.818136633729424,0
3.001052,4.000891,40.90104874759264,0
4.000891,5.00072,40.901458383579644,0
5.00072,6.001013,60.79959272016976,0
6.001013,7.000961,40.89658961047914,0
7.000961,8.00126,60.799230434672104,0
8.00126,9.000887,40.909723566907985,0
9.000887,10.000604,40.90604052618995,0
10.000604,11.00086,39.835692359496136,0
11.00086,12.001033,40.887391598332265,0
12.001033,13.000724,60.8362058083438,0
13.000724,14.001012,40.882689391200884,0
14.001012,15.001063,40.892377606451085,0
15.001063,16.000829,60.83164308112052,0
16.000829,17.001011,40.8870212298267,0
17.001011,18.001046,40.893030800230115,0
18.001046,19.00097,60.82203022627035,0
19.00097,20.001583,40.86941210616376,0
