start,end,throughput_mbps,retransmissions
0.0,1.000895,132.00243074276344,3
1.000895,2.000845,50.33416512587718,22
2.000845,3.000963,44.034995113322,48
3.000963,4.00114,49.274349169166065,55
4.00114,5.000918,44.04997229649284,28
5.000918,6.001025,45.083941766648,35
6.001025,7.000843,44.048207583619636,37
7.000843,8.001064,46.127149253182004,54
8.001064,9.000975,44.04411147379293,56
9.000975,10.000913,45.09156317326953,58
10.000913,11.000951,44.03851731368457,46
11.000951,12.00082,47.1921026849998,57
12.00082,13.000862,45.08687607938815,28
13.000862,14.000864,46.13725050018948,33
14.000864,15.000994,46.13134428030755,29
15.000994,16.001082,46.13328535706502,55
16.001082,17.000857,47.19653957698483,69
17.000857,18.00089,45.087279174162475,34
18.00089,19.000836,46.13983563455277,49
19.000836,20.001183,47.16955130523568,46
