start,end,throughput_mbps,retransmissions
0.0,1.000469,18.865520649136343,0
1.000469,2.000942,9.43272211057392,2
2.000942,3.000819,9.438345142848421,1
3.000819,4.001001,9.435466437652314,2
4.001001,5.000905,9.438090274523272,0
5.000905,6.000451,9.441470508611685,0
6.000451,7.000872,9.433212172326963,0
7.000872,8.001051,9.435494552499549,0
8.001051,9.000728,9.440233172375269,2
9.000728,10.001011,9.43451400561603,6
10.001011,11.000549,9.441545952702963,0
11.000549,12.000644,9.43628746018007,0
12.000644,13.000822,9.435504673885571,4
13.000822,14.000697,9.438363709953057,0
14.000697,15.000851,9.435730723831274,2
15.000851,16.001061,9.43520216627777,2
16.001061,17.000855,9.43912840053417,2
17.000855,18.001058,9.43526851386939,0
18.001058,19.000895,8.389975722964424,0
19.000895,20.001421,9.432223109187396,4
