start,end,throughput_mbps,retransmissions
0.0,1.001101,33.5175286312363,9
1.001101,2.001057,14.680709778406648,17
2.001057,3.001096,12.58242151911965,8
3.001096,4.001063,0.0,3
4.001063,5.001588,0.0,4
5.001588,6.001088,0.0,4
6.001088,7.001217,12.581289209314765,3
7.001217,8.001033,0.0,3
8.001033,9.001104,0.0,2
9.001104,10.001068,11.534751264950039,4
10.001068,11.001024,0.0,1
11.001024,12.001587,0.0,5
12.001587,13.001068,12.589445640813503,5
13.001068,14.001533,0.0,2
14.001533,15.001078,11.539586764212489,7
15.001078,16.001262,0.0,4
16.001262,17.001142,0.0,3
17.001142,18.001058,0.0,0
18.001058,19.001057,11.534347687511843,4
19.001057,20.001409,0.0,5
