start,end,throughput_mbps,retransmissions
0.0,1.000923,21.9997893687827,0
1.000923,2.000753,18.8775770455135,0
2.000753,3.000863,9.436145739240013,0
3.000863,4.001014,9.43575884025352,0
4.001014,5.000949,9.437797727409874,0
5.000949,6.000846,9.438156100123226,0
6.000846,7.000766,9.437938935386853,0
7.000766,8.00098,9.43516505701478,0
8.00098,9.000769,9.4391756702433,0
9.000769,10.000772,9.437155875083821,0
10.000772,11.000744,9.437448382406457,0
11.000744,12.000942,9.435315744926891,0
12.000942,13.000763,9.43887348990644,0
13.000763,14.001002,9.434928913998537,0
14.001002,15.000781,9.439270211081903,0
15.000781,16.000957,9.43552379211841,0
16.000957,17.000894,9.43777859996105,0
17.000894,18.001073,8.38710626888849,0
18.001073,19.000979,9.43807114588863,0
19.000979,20.001442,9.432816522181016,0
