start,end,throughput_mbps,retransmissions
0.0,1.000321,151.9947250396762,77
1.000321,2.000692,55.55391864564404,2707
2.000692,3.000748,45.08624189153373,321
3.000748,4.001075,0.0,0
4.001075,5.000953,44.0455660306893,3
5.000953,6.000572,0.0,4
6.000572,7.000807,0.0,0
7.000807,8.000216,44.06623426545942,2
8.000216,9.001013,0.0,0
9.001013,10.000581,0.0,0
10.000581,11.000812,45.078353656000935,1
11.000812,12.000908,0.0,0
12.000908,13.001016,45.083898775893815,2
13.001016,14.000225,0.0,0
14.000225,15.00098,0.0,2
15.00098,16.000479,44.062266183659176,0
16.000479,17.000931,0.0,0
17.000931,18.00087,44.0428775387522,3
18.00087,19.001042,0.0,0
19.001042,20.00063,45.10735165623044,4
