start,end,throughput_mbps,retransmissions
0.0,1.001118,4.18962023618901,0
1.001118,2.00369,5.229430217040462,0
2.00369,3.001706,24.165191745400755,0
3.001706,4.000913,17.83993871806724,3
4.000913,5.000998,36.69704089011256,0
5.000998,6.001719,25.14769307199628,0
6.001719,7.008466,9.373937971420945,0
7.008466,8.015483,4.16507758225296,0
8.015483,9.014999,4.196334982974872,0
9.014999,10.001028,23.39553027755192,12
10.001028,11.001007,46.138312020309876,0
11.001007,12.00092,45.09269209148536,0
12.00092,13.000949,52.42728129399366,0
13.000949,14.002668,6.280659559059901,0
14.002668,15.001139,0.0,0
15.001139,16.033507,0.0,32
16.033507,17.002119,6.495331361745923,1
17.002119,18.009675,0.0,0
18.009675,19.002359,5.281519561775412,0
19.002359,20.001316,0.0,0
