start,end,throughput_mbps,retransmissions
0.0,1.042141,4.0246993047940816,0
1.042141,2.03431,0.0,0
2.03431,3.003151,2.16459869548576,0
3.003151,4.001446,1.050366865910015,0
4.001446,5.004367,2.0910440911115993,0
5.004367,6.010718,0.0,0
6.010718,7.013799,1.0453552978676095,0
7.013799,8.055356,0.0,0
8.055356,9.011765,2.192735586258404,0
9.011765,10.00596,0.0,0
10.00596,11.029646,0.0,0
11.029646,12.091144,0.0,0
12.091144,13.003734,0.0,0
13.003734,14.016677,1.0351776650433049,0
14.016677,15.012319,0.0,0
15.012319,16.015998,0.0,0
16.015998,17.00202,0.0,0
17.00202,18.003403,0.0,0
18.003403,19.018173,0.0,0
19.018173,20.005255,0.0,0
