start,end,throughput_mbps,retransmissions
0.0,1.018102,2.0598642349803447,0
1.018102,2.001122,1.0666883602390178,0
2.001122,3.003646,0.0,0
3.003646,4.020437,2.0625202512111844,0
4.020437,5.013997,0.0,0
5.013997,6.004393,0.0,0
6.004393,7.018296,1.0341975291932557,0
7.018296,8.008412,0.0,0
8.008412,9.002999,0.0,0
9.002999,10.002104,0.0,0
10.002104,11.000183,2.1011883788761376,0
11.000183,12.00238,0.0,0
12.00238,13.005328,0.0,0
13.005328,14.001083,0.0,0
14.001083,15.000349,0.0,0
15.000349,16.0077,0.0,0
16.0077,17.051373,1.004697794554952,0
17.051373,18.011447,0.0,0
18.011447,19.056411,0.0,0
19.056411,20.007849,0.0,0
