start,end,throughput_mbps,retransmissions
0.0,1.001083,2.0948832071398655,0
1.001083,2.001048,3.145838066350993,0
2.001048,3.014107,2.07011828384114,0
3.014107,4.008028,5.27494649530588,0
4.008028,5.014029,2.084642072023195,0
5.014029,6.004252,2.117858320895843,0
6.004252,7.001021,2.1039498387420585,0
7.001021,8.001651,3.143747372836895,0
8.001651,9.001929,4.193138324053324,0
9.001929,10.001459,6.294414265333304,0
10.001459,11.020026,0.0,6
11.020026,12.013694,0.0,44
12.013694,13.023224,0.0,43
13.023224,14.027124,6.267014323786617,17
14.027124,15.002356,0.0,35
15.002356,16.006527,0.0,3
16.006527,17.001111,7.38000191359465,0
17.001111,18.001289,0.0,0
18.001289,19.001112,0.0,6
19.001112,20.00164,0.0,18
