start,end,throughput_mbps,retransmissions
0.0,1.00098,23.04608638434533,9
1.00098,2.000914,9.43780672858909,5
2.000914,3.000517,7.342947344969323,7
3.000517,4.000505,8.38870850120406,5
4.000505,5.000522,0.0,3
5.000522,6.000509,0.0,2
6.000509,7.001506,7.332721663020631,1
7.001506,8.000479,0.0,7
8.000479,9.000488,8.388533000670547,3
9.000488,10.000745,0.0,2
10.000745,11.000799,7.33963564640381,2
11.000799,12.001091,0.0,6
12.001091,13.001192,0.0,3
13.001192,14.000508,8.394349927609994,6
14.000508,15.000522,0.0,2
15.000522,16.000505,7.340156689618143,3
16.000505,17.000557,0.0,6
17.000557,18.000676,8.387610118718804,1
18.000676,19.000534,0.0,5
19.000534,20.001082,7.336011828074735,2
