start,end,throughput_mbps,retransmissions
0.0,1.000968,11.523181797039038,4
1.000968,2.000566,5.244988347500297,2
2.000566,3.000427,2.097443540523559,6
3.000427,4.000428,2.0971500000019074,4
4.000428,5.000474,3.1455832566603337,0
5.000474,6.00046,0.0,2
6.00046,7.000708,2.096632128904805,2
7.000708,8.000987,3.144850744710133,0
8.000987,9.000446,0.0,2
9.000446,10.000507,2.0970240078120232,2
10.000507,11.000436,3.145951328353886,2
11.000436,12.001042,0.0,6
12.001042,13.001006,2.0972275027181886,4
13.001006,14.001106,0.0,2
14.001106,15.000445,0.0,0
15.000445,16.000517,3.145501516307372,0
16.000517,17.000404,0.0,4
17.000404,18.000466,0.0,0
18.000466,19.000437,2.097212876767098,0
19.000437,20.00084,3.1444606358068388,2
