start,end,throughput_mbps,retransmissions
0.0,1.000908,18.857245297707482,4
1.000908,2.000601,9.44008232735468,6
2.000601,3.000608,9.437117625466835,12
3.000608,4.000916,9.43427789518724,4
4.000916,5.000684,9.439373757982853,2
5.000684,6.001087,9.43338190742052,8
6.001087,7.000977,9.438221926641384,8
7.000977,8.000626,9.440497725656654,8
8.000626,9.001002,9.433637083591266,18
9.001002,10.000937,9.437797727409874,6
10.000937,11.001032,9.43628746018007,12
11.001032,12.000684,9.44046901809404,8
12.000684,13.001034,9.43388215564049,6
13.001034,14.000999,10.486126887836644,17
14.000999,15.000813,9.4389398891412,5
15.000813,16.001075,10.483013219716915,20
16.001075,17.000615,9.441527373076045,12
17.000615,18.001181,9.431845521609235,16
18.001181,19.000578,8.393669552218185,12
19.000578,20.001293,9.43044107131079,0
