start,end,throughput_mbps,retransmissions
0.0,1.003769,4.17855485914355,0
1.003769,2.073212,1.9609759703190388,0
2.073212,3.021944,5.52619696387064,0
3.021944,4.002257,0.0,0
4.002257,5.015261,0.0,0
5.015261,6.01242,0.0,0
6.01242,7.021231,3.118253081425391,0
7.021231,8.035737,0.0,0
8.035737,9.080028,0.0,0
9.080028,10.027494,0.0,0
10.027494,11.044845,0.0,0
11.044845,12.008522,0.0,0
12.008522,13.079966,0.0,0
13.079966,14.072297,3.1700389399178976,0
14.072297,15.00209,0.0,0
15.00209,16.001392,0.0,0
16.001392,17.009112,0.0,0
17.009112,18.018627,0.0,0
18.018627,19.032761,0.0,0
19.032761,20.020789,0.0,0
