start,end,throughput_mbps,retransmissions
0.0,1.000264,17.821086367515555,0
1.000264,2.000714,9.432939035298078,0
2.000714,3.000859,9.43581619827448,0
3.000859,4.000773,9.437995757318843,0
4.000773,5.000913,9.435863434815351,0
5.000913,6.000446,9.44159324662872,0
6.000446,7.000521,9.436476428055615,0
7.000521,8.000831,9.434259906305744,0
8.000831,9.000575,9.43960055614308,0
9.000575,10.001062,9.43259061184199,0
10.001062,11.000865,9.439043428795111,0
11.000865,12.001055,9.435391090687924,0
12.001055,13.00059,9.44157410379217,0
13.00059,14.000855,9.434683787561923,0
14.000855,15.001014,9.435683488619109,0
15.001014,16.0008,9.439203807199709,0
16.0008,17.000996,9.43533486239412,0
17.000996,18.000515,9.441725559533205,0
18.000515,19.000989,9.432713119090856,0
19.000989,20.001572,9.4316848313048,0
