start,end,throughput_mbps,retransmissions
0.0,1.00056,7.335923550917362,0
1.00056,2.003287,3.137172830219257,0
2.003287,3.001459,2.10099264575748,0
3.001459,4.003432,3.139533596761703,0
4.003432,5.016726,4.139276534116318,0
5.016726,6.000728,0.0,0
6.000728,7.006953,4.168356025876611,0
7.006953,8.002098,5.268458244291081,0
8.002098,9.004475,0.0,0
9.004475,10.006418,6.2792554555628035,0
10.006418,11.000595,0.0,0
11.000595,12.02078,9.250463453071609,0
12.02078,13.011578,0.0,0
13.011578,14.005132,11.609168747181217,0
14.005132,15.000363,0.0,0
15.000363,16.00068,0.0,39
16.00068,17.000662,0.0,52
17.000662,18.054938,0.0,60
18.054938,19.000986,0.0,45
19.000986,20.017499,0.0,25
