start,end,throughput_mbps,retransmissions
0.0,1.000649,23.05371070950907,0
1.000649,2.001066,9.43325039029202,178
2.001066,3.000996,8.3891950410787,6
3.000996,4.000818,16.7802025315413,0
4.000818,5.001002,8.38706428413502,0
5.001002,6.000498,8.392838132057946,0
6.000498,7.001016,8.384265249390053,0
7.001016,8.000468,8.393207520560743,0
8.000468,9.000716,8.38652851561922,0
9.000716,10.001025,8.386016800655925,0
10.001025,11.000464,16.786633283085607,0
11.000464,12.000903,8.384926616303462,0
12.000903,13.00111,8.386872359186226,0
13.00111,14.000958,8.389883193819061,20
14.000958,15.001075,8.387627114708957,0
15.001075,16.000478,8.393618991562574,0
16.000478,17.000636,8.387283209253757,0
17.000636,18.001096,16.76950154886853,0
18.001096,19.000503,8.393585451661739,0
19.000503,20.001246,7.334582174392106,0
