start,end,throughput_mbps,retransmissions
0.0,1.00078,85.91621851960211,11
1.00078,2.000996,38.788933309857676,0
2.000996,3.001125,59.76112374424514,1
3.001125,4.001003,41.948158124465984,29
4.001003,5.000848,59.77809593565134,0
5.000848,6.001158,38.785290725923616,0
6.001158,7.00093,39.85497444659866,5
7.00093,8.000946,59.76787726525097,0
8.000946,9.00102,39.84293846835078,0
9.00102,10.001016,59.7690706884532,12
10.001016,11.001117,19.920932578093808,8
11.001117,12.001134,59.7678131423684,0
12.001134,13.001056,40.89765493646478,12
13.001056,14.000893,39.85238468408102,8
14.000893,15.001055,58.71074454090797,8
15.001055,16.00113,39.8429004740126,0
16.00113,17.001009,59.776064750144165,5
17.001009,18.000703,39.858084982401586,0
18.000703,19.000748,39.844097330476096,17
19.000748,20.001849,58.65567510466353,4
