start,end,throughput_mbps,retransmissions
0.0,1.000365,41.92773558639937,5
1.000365,2.000919,0.0,5
2.000919,3.00088,10.486168765934282,0
3.00088,4.000228,0.0,3
4.000228,5.000229,0.0,2
5.000229,6.000208,0.0,2
6.000208,7.000397,0.0,0
7.000397,8.000927,10.480205443939715,4
8.000927,9.00021,0.0,2
9.00021,10.000257,0.0,0
10.000257,11.000402,0.0,0
11.000402,12.000778,0.0,2
12.000778,13.000264,10.491152146406083,2
13.000264,14.000508,0.0,4
14.000508,15.00029,0.0,0
15.00029,16.000558,0.0,2
16.000558,17.000238,0.0,2
17.000238,18.000241,0.0,0
18.000241,19.000269,10.485466258228936,2
19.000269,20.000744,0.0,0
