start,end,throughput_mbps,retransmissions
0.0,1.001085,23.043668629730725,0
1.001085,2.00047,8.393770174741206,175
2.00047,3.001008,10.480121783312786,11
3.001008,4.00055,9.44150823050661,4
4.00055,5.000489,0.0,2
5.000489,6.001182,8.382799025407946,0
6.001182,7.000575,0.0,4
7.000575,8.000503,0.0,4
8.000503,9.000452,8.38903602183835,4
9.000452,10.00047,0.0,0
10.00047,11.000465,0.0,2
11.000465,12.000508,0.0,0
12.000508,13.000425,0.0,0
13.000425,14.000493,8.388038038728466,2
14.000493,15.000779,0.0,6
15.000779,16.000499,0.0,0
16.000499,17.000722,0.0,1
17.000722,18.000507,0.0,2
18.000507,19.000434,8.389220544725376,2
19.000434,20.000827,0.0,4
