start,end,throughput_mbps,retransmissions
0.0,1.00072,124.6907636440208,0
1.00072,2.000669,44.04243911465133,2059
2.000669,3.000996,44.02579595737755,226
3.000996,4.001077,0.0,4
4.001077,5.001126,45.086558983230816,4
5.001126,6.001027,0.0,0
6.001027,7.000665,0.0,0
7.000665,8.000946,0.0,0
8.000946,9.000958,0.0,0
9.000958,10.000648,0.0,0
10.000648,11.001075,0.0,2
11.001075,12.001161,0.0,0
12.001161,13.001422,0.0,0
13.001422,14.001062,0.0,0
14.001062,15.001034,44.041425784563465,0
15.001034,16.001021,0.0,0
16.001021,17.000597,0.0,0
17.000597,18.000902,0.0,2
18.000902,19.000628,0.0,0
19.000628,20.001043,44.021924330489824,0
