start,end,throughput_mbps,retransmissions
0.0,1.000766,139.35385752501585,167
1.000766,2.000251,47.21023252056227,2465
2.000251,3.000982,46.10364263540646,1080
3.000982,4.000899,44.043848928632116,0
4.000899,5.000955,45.08624189153373,10
5.000955,6.000509,0.0,0
6.000509,7.000249,44.05164522778723,2
7.000249,8.001001,0.0,0
8.001001,9.00027,44.07240855001983,2
9.00027,10.000278,0.0,2
10.000278,11.00087,0.0,0
11.00087,12.000777,44.0442873808018,0
12.000777,13.000988,0.0,0
13.000988,14.000875,45.0938640759096,2
14.000875,15.000278,0.0,2
15.000278,16.000816,0.0,0
16.000816,17.000848,44.03878504494953,0
17.000848,18.001012,0.0,2
18.001012,19.001048,44.038606557077856,2
19.001048,20.000917,0.0,0
