start,end,throughput_mbps,retransmissions
0.0,1.00079,10.477482788996378,3
1.00079,2.000674,3.146092917326994,2
2.000674,3.00072,0.0,4
3.00072,4.000713,2.097166625101992,5
4.000713,5.000666,0.0,0
5.000666,6.000798,0.0,2
6.000798,7.001026,3.1450107885581837,0
7.001026,8.000712,2.097810706832146,0
8.000712,9.000698,0.0,4
9.000698,10.000722,2.097101751204015,0
10.000722,11.000797,3.145492142685205,0
11.000797,12.000693,2.0973701476895643,0
12.000693,13.000715,3.145658626529943,2
13.000715,14.000666,2.097254755034485,0
14.000666,15.001303,5.239542126407203,0
15.001303,16.000684,6.295352787088747,4
16.000684,17.00075,2.0970135091462057,2
17.00075,18.000957,0.0,4
18.000957,19.00072,3.146473676716484,0
19.00072,20.001116,0.0,1
