start,end,throughput_mbps,retransmissions
0.0,1.000995,11.522870283845512,9
1.000995,2.000665,4.19568845683104,4
2.000665,3.000406,4.1953905313922695,2
3.000406,4.000423,5.2427906265235436,6
4.000423,5.000857,2.0962421449144326,5
5.000857,6.000857,2.097152,2
6.000857,7.000542,4.195625666338837,4
7.000542,8.000924,2.09635130582239,3
8.000924,9.000838,6.291997171545896,2
9.000838,10.000554,4.1954955884303375,4
10.000554,11.000385,2.0975064348921135,5
11.000385,12.000811,4.192517761034257,3
12.000811,13.000899,4.193935032460456,2
13.000899,14.000685,2.0976008460443794,4
14.000685,15.000971,4.193104842938636,2
15.000971,16.000724,6.2930103839353935,0
16.000724,17.000716,6.2915062504013495,2
17.000716,18.000404,6.293419362511599,3
18.000404,19.000685,4.193125831037551,4
19.000685,20.00075,6.291047276554379,2
