start,end,throughput_mbps,retransmissions
0.0,1.001104,82.7461524768286,7
1.001104,2.001092,61.86672519637993,0
2.001092,3.001064,39.8470042812717,4
3.001064,4.000968,40.89839118960086,0
4.000968,5.000931,60.819659208327316,4
5.000931,6.000981,40.89242147702135,0
6.000981,7.001007,40.893401277617635,7
7.001007,8.000589,60.842840756079575,8
8.000589,9.000612,40.89352314664658,1
9.000612,10.001097,40.87464211249332,8
10.001097,11.001008,40.898103511379155,4
11.001008,12.001101,42.98761887166597,20
12.001101,13.000951,60.82653349405125,4
13.000951,14.000895,40.89675537838218,0
14.000895,15.000959,39.8433374132768,8
15.000959,16.00107,60.810658999030096,9
16.00107,17.000724,40.90861858505668,4
17.000724,18.000647,40.8976134925399,0
18.000647,19.000808,60.807614827207615,0
19.000808,20.001753,40.85585635814202,0
