start,end,throughput_mbps,retransmissions
0.0,1.000636,18.862371879311546,8
1.000636,2.000352,9.43986507396826,18
2.000352,3.000676,9.434127240423265,13
3.000676,4.00109,9.43327849193448,7
4.00109,5.000398,9.44371914738686,6
5.000398,6.000927,8.384172346686054,6
6.000927,7.001119,9.43537197299284,3
7.001119,8.000698,10.490176234179854,14
8.000698,9.001064,9.433731513515177,8
9.001064,10.001083,9.437005128390378,12
10.001083,11.000834,9.43953471039319,8
11.000834,12.000884,9.43671264854339,13
12.000884,13.000859,9.43741969338629,2
13.000859,14.00063,9.43934562001324,10
14.00063,15.000993,8.38556410491044,4
15.000993,16.001036,10.485308769418506,5
16.001036,17.00081,9.439317482211383,12
17.00081,18.00069,9.438316448375856,10
18.00069,19.000527,10.48746965370553,4
19.000527,20.001233,9.430526449946809,8
