start,end,throughput_mbps,retransmissions
0.0,1.001003,85.89707491787637,13
1.001003,2.000662,38.81054632538077,0
2.000662,3.000887,60.803730326764274,4
3.000887,4.000619,38.80771178696073,12
4.000619,5.000805,59.75771906663323,4
5.000805,6.000962,39.83963323199004,4
6.000962,7.000978,39.845251510167316,8
7.000978,8.000927,59.771881655598236,4
8.000927,9.000848,39.849035123547715,10
9.000848,10.001141,58.703055040163896,4
10.001141,11.000743,19.930876094316588,4
11.000743,12.001021,60.8005056987732,16
12.001021,13.001003,40.895200138250935,3
13.001003,14.001004,58.720200000053396,3
14.001004,15.001074,39.843099945096526,7
15.001074,16.000958,39.850510286141926,0
16.000958,17.000905,58.723367664882545,0
17.000905,18.000739,39.852503473161505,8
18.000739,19.000517,59.782105259526,11
19.000517,20.001292,39.81503216264422,0
