start,end,throughput_mbps,retransmissions
0.0,1.000976,13.618197096475978,8
1.000976,2.00089,12.583994343091792,4
2.00089,3.001001,6.290757827485873,4
3.001001,4.000605,6.293948487057925,4
4.000605,5.000626,6.291324002769413,4
5.000626,6.000945,3.1447248200184856,2
6.000945,7.000654,3.14664364144239,2
7.000654,8.00064,6.291544126234393,4
8.00064,9.001051,6.288871062496247,0
9.001051,10.000919,3.1461433673385772,2
10.000919,11.000632,6.293262143356578,4
11.000632,12.000616,6.291556501605418,6
12.000616,13.001138,3.1440867317707033,2
13.001138,14.001108,3.1458223153276803,4
14.001108,15.000665,3.1471221175685984,4
15.000665,16.000789,3.145338048345294,4
16.000789,17.000841,3.145564508497512,0
17.000841,18.000579,5.244254110047088,2
18.000579,19.000608,3.14563687763962,10
19.000608,20.000975,3.144573798644301,2
