start,end,throughput_mbps,retransmissions
0.0,1.001051,15.71212735395045,5
1.001051,2.001075,4.19420350240803,2
2.001075,3.000338,0.0,1
3.000338,4.000737,4.192631167449301,2
4.000737,5.000575,0.0,1
5.000575,6.000145,0.0,2
6.000145,7.000854,0.0,2
7.000854,8.000549,4.195583640286406,0
8.000549,9.000128,0.0,5
9.000128,10.000162,4.194161504841223,0
10.000162,11.000145,0.0,4
11.000145,12.000102,0.0,0
12.000102,13.000201,3.145416780793183,0
13.000201,14.000145,0.0,2
14.000145,15.000098,0.0,2
15.000098,16.000267,4.193595119828234,2
16.000267,17.000187,0.0,0
17.000187,18.000127,4.1945557651114145,2
18.000127,19.00114,0.0,0
19.00114,20.000559,4.1967424167837395,2
