start,end,throughput_mbps,retransmissions
0.0,1.011735,25.91034309635105,0
1.011735,2.014296,28.239232084363415,282
2.014296,3.219773,0.0,352
3.219773,4.002624,26.78864881752634,251
4.002624,5.009301,0.0,60
5.009301,6.000612,20.097571523660942,0
6.000612,7.115343,0.0,0
7.115343,8.002327,21.279265689743557,0
8.002327,9.002725,39.8300340604992,0
9.002725,10.002065,39.8722037434494,0
10.002065,11.002108,59.7662599856855,0
11.002108,12.035973,19.270353945853007,0
12.035973,13.080401,0.0,0
13.080401,14.00336,0.0,0
14.00336,15.021795,0.0,0
15.021795,16.000549,20.355415483570532,6
16.000549,17.001261,19.908768218682027,0
17.001261,18.005351,19.84179203261198,0
18.005351,19.000858,40.02572350056653,0
19.000858,20.003883,19.862857764164037,0
