start,end,throughput_mbps,retransmissions
0.0,1.008516,1.0397217771546132,2
1.008516,2.02623,1.030324802149275,4
2.02623,3.00218,1.0744156945857888,2
3.00218,4.002247,1.0485057547061272,0
4.002247,5.01257,1.0378621000990655,0
5.01257,6.00529,1.0562656052656132,0
6.00529,7.005664,1.0481840215840688,2
7.005664,8.13704,0.926814758305578,2
8.13704,9.000891,1.2138389454793221,0
9.000891,10.001176,1.048277210163891,0
10.001176,11.019511,1.0296965297987817,0
11.019511,12.01152,2.11404537018998,2
12.01152,13.016852,2.086029306127018,0
13.016852,14.036894,1.0279734158096805,2
14.036894,15.025569,1.0605871513091951,0
15.025569,16.065266,1.0085399385741924,0
16.065266,17.02748,1.089753430680967,4
17.02748,18.021486,1.0548990882292748,0
18.021486,19.065345,1.00451880474581,0
19.065345,20.020785,1.097479712680454,0
