start,end,throughput_mbps,retransmissions
0.0,1.001012,48.18573359597585,0
1.001012,2.001024,20.971267503040103,183
2.001024,3.000832,28.316988481231334,742
3.000832,4.001008,0.0,54
4.001008,5.000778,28.318065560712267,0
5.000778,6.001002,0.0,0
6.001002,7.001076,0.0,0
7.001076,8.000759,28.320528970497676,0
8.000759,9.000782,0.0,0
9.000782,10.000931,0.0,0
10.000931,11.000785,28.3156852908438,0
11.000785,12.000909,0.0,0
12.000909,13.001038,0.0,0
13.001038,14.000994,27.2641753027552,0
14.000994,15.000872,0.0,0
15.000872,16.000767,0.0,0
16.000767,17.000972,28.305748190013073,0
17.000972,18.000765,0.0,0
18.000765,19.000948,0.0,0
19.000948,20.001085,28.30767465608551,0
