start,end,throughput_mbps,retransmissions
0.0,1.001025,85.8951927368527,0
1.001025,2.000898,38.8022405635138,0
2.000898,3.000974,59.76428659570312,0
3.000974,4.001025,39.84385510372157,0
4.001025,5.001116,59.7633961194297,0
5.001116,6.000722,38.81260364970663,0
6.000722,7.001028,39.83369848011798,0
7.001028,8.001025,59.769010125530855,0
8.001025,9.000981,39.84764082710376,0
9.000981,10.001013,58.7183800599327,0
10.001013,11.001057,19.92206766354849,0
11.001057,12.001121,59.7650061199152,0
12.001121,13.001043,39.848997117581064,0
13.001043,14.001071,58.71861104608204,0
14.001071,15.001015,39.84812062509034,0
15.001015,16.00107,39.84369837033215,0
16.00107,17.000725,58.740520991253454,0
17.000725,18.001091,39.83131083484186,0
18.001091,19.000954,59.7770197464877,0
19.000954,20.001741,39.8145531611364,0
