start,end,throughput_mbps,retransmissions
0.0,1.00104,84.8464172666804,0
1.00104,2.001027,40.89499538190468,4
2.001027,3.001096,60.81321053971785,0
3.001096,4.001252,40.88808362062605,4
4.001252,5.001031,40.903504248021584,7
5.001031,6.00103,60.817469625062444,8
6.00103,7.001019,40.89491494247248,3
7.001019,8.001018,42.99165956254414,3
8.001018,9.00101,60.81789375387972,5
9.00101,10.001104,40.89061798674112,1
10.001104,11.001016,40.898062066545144,4
11.001016,12.00104,39.844933272876276,4
12.00104,13.001072,40.893157541738844,8
13.001072,14.001025,60.82026825951247,0
14.001025,15.001004,40.895322018001934,7
15.001004,16.001022,60.8163132697058,0
16.001022,17.001148,40.8893117742022,3
17.001148,18.001038,40.89896168211266,0
18.001038,19.001038,60.817408,15
19.001038,20.00172,40.86659313282956,12
