start,end,throughput_mbps,retransmissions
0.0,1.000958,84.85336936981584,0
1.000958,2.000887,40.89736726860052,4
2.000887,3.000905,60.8163132697058,4
3.000905,4.000936,40.8931965392842,3
4.000936,5.001077,39.840269542340685,4
5.001077,6.0008,61.883124560140075,4
6.0008,7.000857,39.84361762937036,4
7.000857,8.000684,60.827929569944146,0
8.000684,9.001038,40.879990374410156,1
9.001038,10.000884,40.900763470234345,0
10.000884,11.00079,40.89830829885073,0
11.00079,12.000838,40.892499469378684,0
12.000838,13.001046,40.885958894233895,16
13.001046,14.000725,61.88584756312797,0
14.000725,15.001091,40.87950322523243,9
15.001091,16.00101,40.89777683084829,6
16.00101,17.000953,61.869509450887385,0
17.000953,18.000982,40.893279409315056,4
18.000982,19.001061,60.812601629875104,0
19.001061,20.001719,40.8675716960847,4
