start,end,throughput_mbps,retransmissions
0.0,1.000666,138.31990785673386,22
1.000666,2.001717,46.088906904921316,636
2.001717,3.000667,45.136160762183344,21
3.000667,4.00069,0.0,4
4.00069,5.000734,0.0,3
5.000734,6.001023,0.0,2
6.001023,7.000701,0.0,6
7.000701,8.000679,0.0,1
8.000679,9.000937,0.0,6
9.000937,10.001068,0.0,2
10.001068,11.000703,0.0,6
11.000703,12.000833,0.0,2
12.000833,13.00098,44.033719701331165,2
13.00098,14.000631,0.0,2
14.000631,15.00077,0.0,2
15.00077,16.000643,0.0,6
16.000643,17.000682,0.0,4
17.000682,18.000748,0.0,3
18.000748,19.000959,0.0,4
19.000959,20.001491,0.0,4
